Batch_ID,Region,Distributor_ID,Drug_Category,Distributor_Credibility_Score,Active_Ingredient_Pct,Storage_Temp_Deviation,Packaging_Discrepancy_Flag,Unit_Price_Discount_Pct,Is_Counterfeit
B104156,Central,D02,Antidiabetic,0.73,99.4,0.0,0,8.8,0
B104157,Central,D02,Cardiac,0.78,99.9,2.5,0,19.4,0
B104158,Central,D14,Antibiotic,0.46,101.6,0.5,0,19.1,0
B104159,East,D20,Antibiotic,0.93,98.1,2.6,0,,0
B104160,North,D10,Vaccine,0.91,102.2,1.0,0,6.7,0
B104161,West,D11,Antibiotic,0.7,98.7,2.1,0,3.1,0
B104162,Central,D14,Antidiabetic,0.46,99.6,3.5,0,1.9,0
B104163,Central,D13,Cardiac,0.94,,1.1,0,0.0,0
B104164,West,D17,Antibiotic,0.79,97.9,0.1,0,19.8,0
B104165,West,D11,Cardiac,0.73,101.6,0.8,0,3.3,0
B104166,West,D17,Vaccine,0.67,102.2,4.0,1,4.9,0
B104167,North-East,D24,Antibiotic,0.15,87.7,0.2,0,10.3,1
B104168,Central,D08,Analgesic,0.88,,7.8,0,3.5,0
B104169,North,D01,Antibiotic,0.71,104.7,5.1,0,6.7,0
B104170,West,D03,Analgesic,0.66,100.0,1.9,0,9.9,0
B104171,Central,D13,Cardiac,0.89,,4.9,0,10.4,0
B104172,Central,D08,Antidiabetic,0.7,99.3,0.6,0,3.7,0
B104173,South,D23,Vaccine,0.78,100.3,6.2,0,15.9,0
B104174,Central,D15,Analgesic,0.66,102.1,1.1,0,9.1,0
B104175,North-East,D12,Antibiotic,0.57,99.4,4.7,0,8.8,0
B104176,East,D20,Analgesic,0.8,95.4,2.7,0,3.3,0
B104177,North-East,D06,Vaccine,0.5,101.1,0.1,0,7.1,0
B104178,East,D20,Analgesic,0.99,97.6,4.4,0,14.8,0
B104179,North,D01,Antibiotic,0.64,101.6,4.1,0,14.8,0
B104180,Central,D15,Antidiabetic,0.75,100.0,1.8,0,5.0,0
B104181,South,D23,Antidiabetic,0.86,102.1,2.3,0,2.6,0
B104182,North-East,D19,Vaccine,0.1,97.9,0.1,0,,0
B104183,West,D21,Cardiac,0.81,98.8,3.0,0,10.1,0
B104184,North,D10,Antibiotic,0.84,99.3,3.2,0,14.1,0
B104185,East,D20,Cardiac,0.91,96.7,0.6,0,1.2,0
B104186,Central,D13,Vaccine,0.94,102.4,1.5,0,7.8,0
B104187,Central,D15,Antibiotic,0.83,96.4,0.3,0,14.2,0
B104188,Central,D02,Cardiac,0.83,102.4,1.4,0,3.0,0
B104189,East,D05,Analgesic,0.39,83.6,5.9,0,2.6,1
B104190,Central,D13,Analgesic,0.85,99.6,3.0,0,19.4,0
B104191,Central,D02,Analgesic,0.74,95.2,64.0,0,6.6,0
B104192,North,D18,Antibiotic,0.83,100.7,13.2,0,6.6,0
B104193,West,D21,Antibiotic,0.72,99.1,51.8,0,10.2,0
B104194,East,D22,Analgesic,0.66,100.7,0.4,0,9.2,0
B104195,West,D03,Analgesic,0.77,101.6,2.4,0,16.5,0
B104196,South,D23,Antibiotic,0.77,97.9,6.8,0,1.8,0
B104197,Central,D02,Vaccine,0.65,100.8,4.0,0,1.9,0
B104198,West,D11,Analgesic,0.69,94.2,4.1,0,9.9,0
B104199,West,D21,Cardiac,0.85,95.8,2.5,0,11.5,0
B104200,Central,D02,Cardiac,0.69,101.2,5.2,0,7.7,0
B104201,North,D01,Analgesic,0.71,99.1,0.2,0,14.3,0
B104202,North,D01,Analgesic,0.64,98.1,6.5,0,17.6,0
B104203,North-East,D12,Analgesic,0.55,99.9,0.4,0,13.2,0
B104204,East,D20,Vaccine,1.0,99.1,3.7,0,10.6,0
B104205,West,D03,Antibiotic,0.71,97.8,2.3,0,6.5,0
B104206,West,D03,Antibiotic,0.67,96.4,3.3,0,8.5,0
B104207,Central,D13,Cardiac,0.84,95.7,0.4,0,0.0,0
B104208,North-East,D06,Antibiotic,0.68,101.6,0.1,0,0.0,0
B104209,North,D18,Analgesic,0.84,99.1,1.3,0,16.8,0
B104210,South,D23,Analgesic,0.87,102.1,6.3,0,20.3,0
B104211,North-East,D19,Vaccine,0.07,99.0,5.0,0,0.0,0
B104212,West,D21,Cardiac,0.83,100.8,,0,11.8,0
B104213,North-East,D12,Cardiac,0.68,99.7,0.6,0,0.0,0
B104214,East,D20,Antibiotic,0.9,100.1,7.2,0,19.5,0
B104215,East,D05,Cardiac,0.52,100.2,3.1,0,7.9,0
B104216,Central,D02,Analgesic,0.7,99.0,,0,25.6,0
B104217,Central,D16,Vaccine,0.21,97.3,13.4,0,3.5,0
B104218,Central,D02,Cardiac,0.66,101.7,7.2,0,4.4,0
B104219,East,D22,Cardiac,0.8,103.5,1.0,0,10.8,0
B104220,West,D17,Vaccine,0.79,103.7,,0,14.3,0
B104221,South,D23,Antidiabetic,0.79,98.8,1.9,0,13.7,0
B104222,North,D07,Analgesic,0.81,98.4,0.7,0,14.8,0
B104223,North-East,D12,Analgesic,0.64,98.8,5.6,0,6.4,0
B104224,North,D18,Antibiotic,0.76,99.6,0.4,0,14.9,0
B104225,North-East,D06,Vaccine,0.63,99.9,5.2,0,23.6,0
B104226,Central,D13,Analgesic,0.91,97.8,13.2,0,13.6,0
B104227,Central,D16,Analgesic,0.16,54.5,10.2,1,28.5,1
B104228,North-East,D24,Analgesic,0.25,100.1,1.0,0,11.0,0
B104229,North,D18,Cardiac,0.79,92.2,4.3,0,0.0,0
B104230,West,D03,Vaccine,0.66,99.8,2.2,0,12.9,0
B104231,West,D11,Cardiac,0.85,97.9,0.2,0,0.0,0
B104232,Central,D14,Cardiac,0.48,101.7,2.4,0,13.0,0
B104233,East,D04,Cardiac,0.85,102.3,5.3,0,7.7,0
B104234,North,D10,Cardiac,0.78,102.4,1.5,0,15.0,0
B104235,North,D07,Antidiabetic,0.82,99.2,8.5,0,8.3,0
B104236,West,D03,Antibiotic,0.65,97.5,0.0,0,17.9,0
B104237,North-East,D12,Cardiac,0.62,98.2,2.7,0,,0
B104238,East,D04,Antidiabetic,0.9,100.6,0.2,0,15.7,0
B104239,Central,D14,Analgesic,0.48,96.4,1.6,0,5.3,0
B104240,East,D04,Antibiotic,0.7,103.1,1.2,0,4.9,0
B104241,North,D18,Antidiabetic,0.79,99.3,0.3,0,0.0,0
B104242,East,D05,Antibiotic,0.53,96.7,17.2,1,21.6,1
B104243,East,D22,Vaccine,0.75,96.1,4.5,0,8.7,0
B104244,North,D01,Antibiotic,0.71,98.0,0.5,0,8.5,0
B104245,North-East,D12,Analgesic,0.55,95.8,1.0,0,10.8,0
B104246,Central,D08,Analgesic,0.59,102.2,1.2,0,3.2,0
B104247,East,D05,Analgesic,0.46,99.6,3.1,0,9.2,1
B104248,West,D11,Antidiabetic,0.77,101.3,0.1,0,17.4,0
B104249,West,D21,Analgesic,0.63,100.1,1.4,0,11.0,0
B104250,East,D22,Analgesic,0.72,101.0,0.8,0,8.3,0
B104251,North,D07,Antidiabetic,0.67,99.3,2.8,0,10.0,0
B104252,East,D04,Cardiac,0.84,99.6,0.8,0,16.7,0
B104253,North,D18,Antibiotic,0.92,99.8,0.5,0,9.2,0
B104254,Central,D14,Antibiotic,0.45,100.9,0.3,0,4.4,0
B104255,East,D05,Analgesic,0.52,101.0,0.7,0,4.4,0
B104256,North,D18,Cardiac,0.85,106.2,2.7,0,4.2,0
B104257,North-East,D12,Analgesic,0.66,103.7,5.4,0,4.0,0
B104258,Central,D16,Antibiotic,0.17,96.1,8.0,0,13.5,0
B104259,Central,D08,Cardiac,0.81,99.7,,0,19.9,0
B104260,West,D11,Cardiac,0.78,99.1,2.0,0,5.1,0
B104261,East,D04,Analgesic,0.87,102.8,0.1,0,1.7,0
B104262,North,D18,Antidiabetic,0.8,99.3,8.7,0,0.0,0
B104263,East,D04,Cardiac,0.83,101.0,1.4,0,20.1,0
B104264,North-East,D19,Cardiac,0.16,67.5,5.2,1,38.9,1
B104265,East,D20,Cardiac,0.91,96.7,2.3,0,3.2,0
B104266,North,D18,Cardiac,0.88,104.6,3.6,0,9.0,0
B104267,North,D01,Analgesic,0.63,100.1,0.1,0,17.8,0
B104268,North,D07,Analgesic,0.87,97.8,2.1,0,7.6,0
B104269,West,D11,Cardiac,0.78,100.5,0.6,0,14.0,0
B104270,Central,D14,Analgesic,0.4,97.7,1.9,0,6.9,0
B104271,East,D22,Analgesic,0.8,99.4,2.1,1,5.9,0
B104272,South,D09,Antibiotic,0.2,96.8,1.0,0,0.0,0
B104273,West,D21,Cardiac,0.83,98.3,3.3,0,5.2,0
B104274,East,D04,Analgesic,0.82,99.1,4.7,0,4.2,0
B104275,South,D09,Vaccine,0.24,87.6,1.4,0,7.0,1
B104276,Central,D02,Vaccine,0.8,101.0,,0,9.7,0
B104277,North,D18,Antibiotic,0.84,101.4,5.2,0,9.4,0
B104278,East,D04,Antidiabetic,0.78,99.9,1.9,0,,0
B104279,North-East,D06,Antidiabetic,0.53,101.8,1.8,0,0.0,0
B104280,North-East,D19,Analgesic,0.12,82.9,16.3,1,7.1,1
B104281,Central,D13,Analgesic,0.89,98.4,0.9,0,0.0,0
B104282,North,D01,Cardiac,0.66,69.9,6.5,0,10.5,1
B104283,North,D01,Analgesic,0.79,99.4,2.9,0,6.0,0
B104284,North-East,D12,Antidiabetic,0.71,100.0,0.8,0,8.2,0
B104285,North,D07,Antibiotic,0.74,79.9,15.9,0,21.5,1
B104286,East,D04,Antibiotic,0.81,102.8,3.4,0,11.1,0
B104287,Central,D15,Analgesic,0.7,102.9,,0,2.2,0
B104288,North-East,D06,Antibiotic,0.57,64.2,8.9,1,22.6,1
B104289,Central,D14,Analgesic,0.54,96.1,4.3,0,18.1,0
B104290,South,D09,Cardiac,0.3,104.6,20.1,0,,1
B104291,East,D05,Antibiotic,0.53,98.0,6.7,0,5.9,0
B104292,East,D04,Analgesic,0.89,101.8,4.1,0,8.6,0
B104293,North-East,D06,Cardiac,0.64,102.0,10.5,0,1.7,0
B104294,North,D01,Cardiac,0.7,97.7,1.8,0,15.2,0
B104295,North,D07,Analgesic,0.8,98.3,0.4,1,24.2,0
B104296,East,D22,Antibiotic,0.8,96.7,5.2,0,4.3,0
B104297,East,D20,Analgesic,0.96,100.3,2.5,0,16.2,0
B104298,South,D09,Analgesic,0.2,99.9,0.3,0,13.2,0
B104299,Central,D14,Cardiac,0.42,101.7,0.9,1,6.8,0
B104300,Central,D13,Analgesic,0.85,101.1,4.4,0,3.1,0
B104301,East,D20,Vaccine,0.89,101.3,0.4,0,25.3,0
B104302,North-East,D06,Cardiac,0.51,96.6,3.1,0,13.4,0
B104303,North,D07,Analgesic,0.82,98.6,7.4,0,,0
B104304,North,D07,Antibiotic,0.8,102.1,2.4,0,6.5,0
B104305,North,D01,Analgesic,0.62,98.8,1.7,0,8.4,0
B104306,North,D07,Antidiabetic,0.77,96.4,2.9,0,0.0,0
B104307,West,D21,Cardiac,0.82,101.8,0.9,1,13.3,0
B104308,East,D22,Vaccine,0.78,98.7,18.4,0,5.4,0
B104309,West,D03,Cardiac,0.63,102.3,0.1,0,0.8,0
B104310,West,D11,Vaccine,0.67,100.0,2.4,0,2.0,0
B104311,South,D09,Analgesic,0.27,99.4,2.0,1,24.9,0
B104312,North-East,D12,Analgesic,0.57,103.0,1.5,0,5.9,0
B104313,Central,D13,Antibiotic,0.86,97.1,3.9,1,10.6,0
B104314,North,D01,Vaccine,0.68,103.2,1.3,0,0.0,0
B104315,West,D21,Antidiabetic,0.82,98.6,1.2,0,6.7,0
B104316,North-East,D24,Vaccine,0.3,85.5,0.9,0,35.8,1
B104317,Central,D16,Cardiac,0.28,100.4,1.4,0,,0
B104318,Central,D16,Cardiac,0.09,99.1,,0,1.6,0
B104319,Central,D13,Analgesic,0.92,98.3,0.8,0,13.6,0
B104320,Central,D08,Antibiotic,0.61,99.2,0.8,0,0.0,0
B104321,East,D04,Antibiotic,0.93,97.8,0.8,0,3.6,0
B104322,Central,D14,Antibiotic,0.34,104.3,2.6,1,16.2,0
B104323,North,D01,Analgesic,0.84,98.9,4.0,0,18.7,0
B104324,East,D20,Antidiabetic,0.91,102.5,1.3,0,8.0,0
B104325,North,D10,Antidiabetic,0.91,102.3,5.8,1,5.3,0
B104326,North,D10,Antibiotic,0.9,100.8,0.1,0,8.8,0
B104327,Central,D08,Vaccine,0.73,99.7,1.0,0,22.4,0
B104328,South,D23,Antibiotic,0.78,100.4,8.1,0,6.1,0
B104329,East,D04,Antidiabetic,0.8,101.3,2.1,0,8.0,0
B104330,East,D04,Antibiotic,0.9,100.2,2.3,0,,0
B104331,East,D04,Antibiotic,0.82,96.6,5.8,0,3.3,0
B104332,Central,D16,Analgesic,0.14,96.0,0.3,0,11.1,0
B104333,North-East,D24,Analgesic,0.32,103.3,1.6,0,14.3,0
B104334,North-East,D06,Antibiotic,0.54,94.2,0.1,0,10.1,0
B104335,East,D22,Cardiac,0.75,100.4,3.5,0,13.8,0
B104336,North,D07,Antibiotic,0.79,99.5,1.3,0,1.0,0
B104337,Central,D16,Antibiotic,0.15,100.4,0.9,0,0.3,0
B104338,North,D01,Antibiotic,0.67,97.5,8.0,0,13.6,0
B104339,North-East,D12,Vaccine,0.75,100.8,0.6,0,4.7,0
B104340,Central,D16,Antidiabetic,0.18,100.5,2.3,0,0.0,0
B104341,Central,D13,Analgesic,0.85,106.1,5.5,0,9.4,0
B104342,North-East,D06,Cardiac,0.58,100.3,4.0,0,8.6,0
B104343,East,D20,Vaccine,0.96,103.0,5.3,0,6.7,0
B104344,South,D23,Cardiac,0.74,96.7,5.1,0,19.1,0
B104345,West,D11,Antidiabetic,0.78,102.2,0.1,0,21.1,0
B104346,Central,D15,Vaccine,0.73,100.5,2.2,0,14.7,0
B104347,North-East,D19,Antidiabetic,0.02,100.6,,0,11.0,0
B104348,North-East,D06,Analgesic,0.7,100.6,3.6,0,17.7,0
B104349,West,D21,Cardiac,0.92,103.8,3.2,0,9.1,0
B104350,North,D07,Vaccine,0.73,88.2,0.8,0,30.5,1
B104351,North-East,D19,Analgesic,0.03,97.6,,0,13.3,1
B104352,West,D03,Analgesic,0.7,98.6,1.7,0,2.5,0
B104353,North,D07,Antidiabetic,0.7,101.8,4.7,0,14.5,0
B104354,Central,D13,Antidiabetic,0.95,101.0,4.1,0,0.0,0
B104355,North-East,D12,Vaccine,0.63,96.6,0.1,0,3.8,0
B104356,West,D21,Antidiabetic,0.93,101.1,2.4,0,5.5,0
B104357,North-East,D24,Antidiabetic,0.24,97.6,0.1,0,0.0,0
B104358,West,D03,Analgesic,0.68,101.0,3.0,0,5.3,0
B104359,North-East,D06,Antibiotic,0.67,98.2,0.7,0,8.7,0
B104360,Central,D08,Antibiotic,0.74,99.4,8.0,0,15.2,0
B104361,West,D11,Antibiotic,0.77,98.8,1.3,0,4.5,0
B104362,North-East,D12,Antibiotic,0.72,103.3,5.3,1,8.7,0
B104363,West,D21,Antidiabetic,0.79,100.9,2.1,0,0.0,0
B104364,North-East,D19,Antibiotic,0.03,91.2,1.1,0,9.4,1
B104365,North,D01,Cardiac,0.61,106.4,20.8,0,0.0,0
B104366,West,D11,Analgesic,0.79,100.1,5.5,0,14.9,0
B104367,Central,D15,Analgesic,0.74,103.3,0.8,0,5.7,0
B104368,West,D11,Antibiotic,0.82,98.5,4.9,1,9.5,0
B104369,West,D03,Analgesic,0.67,102.8,0.6,0,11.7,0
B104370,North,D10,Analgesic,0.75,98.2,0.7,0,13.7,0
B104371,North,D10,Analgesic,0.69,100.0,2.0,0,22.0,0
B104372,East,D05,Antibiotic,0.7,101.2,0.7,0,7.7,0
B104373,North,D18,Cardiac,0.84,101.5,6.5,0,3.0,0
B104374,Central,D08,Antibiotic,0.77,97.2,0.5,0,12.9,0
B104375,Central,D14,Analgesic,0.48,78.4,6.5,0,29.8,1
B104376,North-East,D12,Analgesic,0.57,101.3,1.7,0,4.2,0
B104377,West,D21,Vaccine,0.78,99.2,1.3,0,2.4,0
B104378,West,D03,Cardiac,0.79,96.9,0.2,0,0.0,0
B104379,West,D03,Antibiotic,0.73,99.8,1.5,0,0.0,0
B104380,North,D07,Antidiabetic,0.73,99.7,2.7,0,17.9,0
B104381,North,D10,Antidiabetic,0.76,100.4,6.0,0,6.8,0
B104382,North,D07,Vaccine,0.75,101.2,7.3,0,0.0,0
B104383,North,D18,Vaccine,0.79,101.0,1.0,0,8.0,0
B104384,North-East,D06,Antibiotic,0.72,98.3,2.3,0,26.2,0
B104385,Central,D02,Antidiabetic,0.73,99.1,0.2,0,8.0,0
B104386,North,D10,Analgesic,0.76,102.0,1.2,0,21.4,0
B104387,North-East,D19,Antibiotic,0.1,98.8,1.1,0,1.4,0
B104388,West,D21,Analgesic,0.84,99.1,0.4,0,18.2,0
B104389,North,D18,Antibiotic,0.73,96.7,1.7,0,4.1,0
B104390,Central,D13,Analgesic,0.9,99.9,6.8,0,2.6,0
B104391,North,D18,Analgesic,0.88,100.8,16.6,0,1.4,0
B104392,West,D17,Antibiotic,0.78,95.7,4.3,0,5.7,0
B104393,North-East,D06,Cardiac,0.55,97.6,1.7,0,14.8,0
B104394,Central,D13,Vaccine,0.84,96.9,0.5,0,4.6,0
B104395,North-East,D19,Analgesic,0.02,99.1,2.6,1,12.2,1
B104396,North,D07,Analgesic,0.77,95.8,0.8,0,3.0,0
B104397,Central,D16,Antidiabetic,0.21,99.8,13.8,1,7.4,0
B104398,West,D11,Analgesic,0.7,101.6,0.1,0,4.3,0
B104399,North-East,D12,Antidiabetic,0.77,100.4,5.0,0,20.7,0
B104400,Central,D02,Vaccine,0.79,99.0,0.0,0,11.6,0
B104401,Central,D16,Antidiabetic,0.08,94.7,6.5,0,16.1,1
B104402,West,D21,Antibiotic,0.72,102.3,0.6,0,6.0,0
B104403,East,D04,Cardiac,0.79,99.8,1.0,0,3.9,0
B104404,South,D09,Antibiotic,0.34,95.1,0.4,0,1.0,0
B104405,Central,D02,Antidiabetic,0.79,81.1,1.7,0,17.3,0
B104406,North,D01,Antidiabetic,0.79,100.9,,0,0.0,0
B104407,North-East,D24,Analgesic,0.29,99.9,2.1,0,5.5,0
B104408,North-East,D12,Analgesic,0.65,95.6,2.4,0,14.2,0
B104409,Central,D08,Analgesic,0.68,99.3,16.3,0,0.0,0
B104410,North,D07,Vaccine,0.8,90.7,0.4,0,9.2,0
B104411,North-East,D24,Cardiac,0.28,78.3,8.7,1,10.9,1
B104412,North-East,D06,Cardiac,0.58,99.7,1.2,0,8.2,0
B104413,North,D18,Analgesic,0.9,98.8,4.8,0,6.8,0
B104414,North,D07,Antibiotic,0.77,99.0,3.5,0,0.0,0
B104415,Central,D02,Antidiabetic,0.82,101.6,3.0,0,12.5,0
B104416,West,D17,Antibiotic,0.68,100.6,2.2,0,1.1,0
B104417,North,D01,Analgesic,0.86,,2.4,0,4.2,0
B104418,West,D17,Antibiotic,0.75,98.6,3.5,0,8.4,1
B104419,North-East,D06,Antibiotic,0.64,,4.8,0,10.6,0
B104420,North,D18,Antibiotic,0.86,99.5,,0,11.1,0
B104421,North-East,D19,Vaccine,0.07,68.3,3.6,0,11.1,1
B104422,North,D18,Analgesic,0.85,97.7,0.9,0,0.0,0
B104423,North,D01,Analgesic,0.75,103.6,2.0,1,13.4,1
B104424,West,D17,Cardiac,0.73,,9.1,0,8.1,0
B104425,North-East,D24,Cardiac,0.25,94.0,4.2,0,4.1,0
B104426,North-East,D06,Antibiotic,0.6,100.2,4.2,1,9.8,0
B104427,North,D07,Antibiotic,0.77,97.1,4.4,0,14.4,0
B104428,East,D20,Analgesic,1.0,100.9,0.3,0,1.9,0
B104429,East,D04,Cardiac,0.89,99.1,0.5,0,17.8,0
B104430,Central,D16,Analgesic,0.18,99.9,1.1,0,16.0,0
B104431,North,D18,Antibiotic,0.84,100.4,2.5,0,10.6,0
B104432,North,D01,Cardiac,0.57,101.7,3.1,0,0.0,0
B104433,Central,D13,Antibiotic,0.84,96.9,0.9,0,23.1,0
B104434,Central,D14,Analgesic,0.48,98.7,2.2,0,10.0,0
B104435,North,D07,Antibiotic,0.85,103.6,2.1,0,9.0,0
B104436,West,D21,Cardiac,0.84,100.1,2.3,0,8.8,0
B104437,East,D04,Analgesic,0.94,65.8,8.1,1,24.0,1
B104438,South,D09,Cardiac,0.3,106.6,10.4,0,14.5,0
B104439,West,D21,Antibiotic,0.8,98.9,1.1,0,,0
B104440,East,D05,Analgesic,0.51,97.4,,0,0.0,0
B104441,East,D20,Antibiotic,0.95,99.4,1.1,0,15.2,0
B104442,Central,D02,Cardiac,0.71,102.4,8.1,0,2.3,0
B104443,North-East,D12,Antibiotic,0.75,102.7,1.2,0,1.0,0
B104444,Central,D02,Antibiotic,0.67,105.0,,0,7.6,0
B104445,West,D17,Cardiac,0.8,99.9,0.4,0,4.8,0
B104446,North-East,D19,Antibiotic,0.15,55.4,8.3,0,48.5,1
B104447,West,D21,Antibiotic,0.81,98.4,2.7,0,12.0,0
B104448,North-East,D24,Cardiac,0.26,94.5,1.2,1,4.7,0
B104449,Central,D16,Cardiac,0.18,99.9,1.4,0,8.8,0
B104450,North-East,D19,Antidiabetic,0.15,90.9,0.1,1,13.9,1
B104451,North-East,D12,Vaccine,0.63,101.4,,0,13.4,0
B104452,East,D22,Analgesic,0.7,95.9,5.6,0,11.4,0
B104453,Central,D15,Cardiac,0.79,98.4,4.0,1,13.0,0
B104454,East,D22,Antibiotic,0.79,68.5,14.4,1,0.0,1
B104455,North-East,D06,Cardiac,0.65,100.8,2.2,0,9.8,0
B104456,North-East,D12,Antibiotic,0.7,,1.4,0,11.6,0
B104457,North,D18,Antidiabetic,0.93,104.1,1.6,0,13.2,0
B104458,East,D05,Analgesic,0.59,103.5,2.1,0,12.6,0
B104459,East,D05,Analgesic,0.48,98.5,0.5,0,7.1,0
B104460,North-East,D24,Analgesic,0.32,103.5,4.0,0,0.0,0
B104461,North,D10,Antibiotic,0.8,103.9,0.3,0,11.5,0
B104462,East,D04,Vaccine,0.82,99.7,1.5,0,11.2,0
B104463,Central,D08,Cardiac,0.67,86.9,0.8,0,0.3,0
B104464,North,D10,Analgesic,0.82,99.9,,0,13.9,0
B104465,Central,D15,Analgesic,0.75,98.6,3.9,0,9.1,0
B104466,East,D22,Antibiotic,0.76,98.8,0.8,0,7.1,0
B104467,North-East,D24,Cardiac,0.22,102.9,0.6,0,9.5,0
B104468,Central,D16,Vaccine,0.1,83.7,3.5,0,48.2,1
B104469,West,D17,Antibiotic,0.9,98.8,2.3,0,18.9,0
B104470,Central,D08,Antidiabetic,0.78,98.0,0.3,0,7.6,0
B104471,West,D21,Analgesic,0.78,98.3,2.6,0,6.4,0
B104472,East,D05,Analgesic,0.55,99.6,4.1,0,12.3,0
B104473,West,D03,Antidiabetic,0.82,102.0,,0,,0
B104474,North-East,D24,Vaccine,0.33,83.5,3.1,0,14.0,0
B104475,West,D21,Antidiabetic,0.66,102.0,3.3,0,0.0,0
B104476,North,D07,Cardiac,0.94,100.4,5.8,0,0.0,0
B104477,West,D17,Analgesic,0.67,,4.7,0,18.9,0
B104478,West,D11,Antibiotic,0.74,91.3,1.7,0,0.0,0
B104479,Central,D08,Antibiotic,0.69,101.9,7.4,0,17.2,0
B104480,North,D07,Analgesic,0.74,96.9,0.6,0,18.9,0
B104481,West,D03,Antibiotic,0.71,97.6,1.8,0,10.4,0
B104482,Central,D13,Antibiotic,0.75,99.5,1.9,0,12.2,0
B104483,West,D11,Analgesic,0.75,100.8,5.9,0,0.0,0
B104484,North-East,D12,Cardiac,0.73,103.0,7.7,0,4.6,0
B104485,East,D05,Antibiotic,0.47,100.1,0.6,0,10.5,0
B104486,South,D23,Cardiac,0.72,103.7,5.1,0,10.3,0
B104487,Central,D15,Antidiabetic,0.71,98.4,7.9,0,11.1,0
B104488,East,D22,Cardiac,0.75,98.8,2.8,0,10.3,0
B104489,West,D03,Cardiac,0.65,99.3,0.7,0,8.1,0
B104490,Central,D15,Cardiac,0.65,98.2,6.4,0,0.0,0
B104491,West,D21,Antibiotic,0.86,102.6,1.3,0,10.5,0
B104492,Central,D08,Vaccine,0.79,94.6,0.6,0,0.0,0
B104493,East,D05,Antidiabetic,0.46,98.9,1.3,0,5.4,0
B104494,North-East,D06,Cardiac,0.54,102.5,1.9,0,17.7,0
B104495,North,D07,Cardiac,0.79,94.2,5.2,0,51.8,1
B104496,West,D11,Antidiabetic,0.7,102.4,2.0,0,,0
B104497,Central,D08,Antibiotic,0.77,104.8,0.4,1,14.1,0
B104498,North-East,D06,Vaccine,0.68,100.2,9.3,0,,0
B104499,Central,D16,Analgesic,0.18,102.6,3.8,0,10.1,1
B104500,Central,D02,Antibiotic,0.67,60.1,22.7,0,5.5,1
B104501,Central,D08,Analgesic,0.78,100.9,3.8,0,17.2,0
B104502,West,D17,Cardiac,0.77,99.9,7.3,0,0.0,0
B104503,East,D04,Analgesic,0.84,102.0,3.7,0,12.9,0
B104504,East,D05,Vaccine,0.55,102.6,1.0,0,9.1,0
B104505,East,D05,Cardiac,0.56,99.9,0.7,0,2.5,0
B104506,North,D01,Antibiotic,0.7,98.9,0.3,0,5.3,0
B104507,West,D11,Antidiabetic,0.75,103.8,1.4,0,20.7,0
B104508,North,D01,Antibiotic,0.82,99.4,0.7,0,0.0,0
B104509,North,D07,Antidiabetic,0.85,102.6,0.2,0,0.0,0
B104510,North-East,D24,Analgesic,0.34,77.5,,0,52.6,1
B104511,East,D22,Analgesic,0.78,104.0,17.7,0,10.9,0
B104512,East,D05,Analgesic,0.46,,2.9,0,18.0,0
B104513,North,D07,Antibiotic,0.85,98.1,0.7,0,8.2,0
B104514,West,D11,Analgesic,0.76,101.9,6.4,0,0.0,0
B104515,West,D21,Cardiac,0.79,97.5,1.0,0,8.7,0
B104516,East,D20,Cardiac,0.92,100.3,0.0,0,14.0,0
B104517,West,D03,Antibiotic,0.63,103.4,0.8,0,10.2,0
B104518,West,D03,Cardiac,0.75,96.1,1.5,0,11.5,0
B104519,North,D10,Antidiabetic,0.88,100.9,0.1,0,,0
B104520,West,D21,Cardiac,0.84,102.7,4.8,0,0.0,0
B104521,East,D22,Analgesic,0.77,99.9,8.9,0,7.1,0
B104522,West,D03,Antibiotic,0.65,98.0,0.2,0,15.9,0
B104523,Central,D14,Antidiabetic,0.33,99.4,0.4,0,2.5,0
B104524,East,D04,Vaccine,0.76,98.2,13.8,0,9.4,0
B104525,West,D17,Vaccine,0.73,100.2,7.5,0,9.2,0
B104526,East,D22,Cardiac,0.72,99.4,9.1,0,0.7,0
B104527,West,D11,Vaccine,0.77,98.9,0.4,0,2.8,0
B104528,Central,D02,Cardiac,0.79,101.0,3.4,0,7.8,0
B104529,Central,D14,Antibiotic,0.45,103.5,3.3,0,5.4,0
B104530,North,D10,Cardiac,0.92,100.7,0.7,0,13.7,0
B104531,East,D20,Antidiabetic,0.88,103.0,5.4,0,5.1,0
B104532,Central,D08,Antidiabetic,0.75,103.5,2.0,0,14.2,0
B104533,West,D21,Antidiabetic,0.82,98.7,3.3,0,5.5,0
B104534,North,D07,Antidiabetic,0.85,100.6,1.7,0,,0
B104535,East,D04,Vaccine,0.86,99.1,4.7,0,13.6,0
B104536,North,D07,Antidiabetic,0.79,96.7,2.0,0,7.2,0
B104537,North,D01,Antidiabetic,0.6,100.8,0.7,0,5.0,0
B104538,North,D07,Analgesic,0.73,97.7,4.1,0,7.5,0
B104539,Central,D16,Analgesic,0.25,97.3,0.0,1,37.7,1
B104540,East,D04,Antibiotic,0.73,96.6,0.8,0,10.3,0
B104541,West,D03,Analgesic,0.77,100.4,1.9,1,0.0,0
B104542,West,D03,Cardiac,0.72,96.5,11.8,0,2.9,0
B104543,Central,D02,Analgesic,0.7,101.5,,0,3.0,0
